id,name,description
20613.0,زهرا ربانی,زهرا ربانی متولد سال 1342، نویسنده و تاریخنگار ایرانی است.
1175.0,زهرا رهبانی,زهرا رهبانی، متولد ١٣٤۰ در تهران است. پیشتر کتاب های «جزیره زیر دریا»، «خاطرات: زندگی من در کنار چه»، «سفر فیل»، «سکوت پری های دریا»، «صد غزل عاشقانه»، «قابیل»، «اسرار دخمه جنی» و «النا» با ترجمه رهبانی منتشر شده است.
26900.0,ود پراکاش چاولا,
26901.0,آرزو رمضانی,آرزو رمضانی نویسنده ایرانی متولد سال 1356 می باشد.
37961.0,علیرضا معروفی,علیرضا معروفی متولد سال 1370؛ نویسنده و کارگردان تئاتر می باشد.
19804.0,پاتریک وایت,"پاتریک ویکتور مارتیندال وایت(Patrick Victor Martindale White) ‏(۲۸ مه ۱۹۱۲ – ۳۰ سپتامبر ۱۹۹۰) نویسنده اهل کشور استرالیا و برنده جایزه نوبل ادبیات سال ۱۹۷۳ است. داستان های وایت از طنز، نثر پر زرق و برق، جابجایی نقاط نمای روایی و تکنیک های جریان هوشیاری بهره می برد. در سال 1973 جایزه نوبل ادبیات به او اعطا شد، ""همانطور که در استناد آکادمی سوئد، تنها استرالیایی که جایزه دریافت کرده است،"" به دلیل هنر داستانی حماسی و روانی که قاره جدیدی را وارد ادبیات کرده است "". وایت همچنین دریافت کننده جایزه مایلز فرانکلین بود."
63908.0,جواد چاپان,جواد چاپان شاعر ترکیه ای متولد 1933 می باشد.
6352.0,محمدامین سیفی اعلا,
30990.0,فرانک کلابی,فرانک کلابی نویسنده ایرانی و متولد سال 1359 می باشد.
41041.0,جان گوئن,جان گوین در دانشگاه برایتون درس خواند و سخنرانی کرد. او در یک گروه موسیقی راک اند رول کنترباس نواخت و به آمریکا و کانادا سفر کرد. او متاهل و دارای چهار فرزند است و در ایستبورن زندگی می کند، جایی که او بخشی از یک گروه بازسازی وایکینگ است.
9372.0,اطلسی خرامانی,
46161.0,شراره حبیبی,شراره حبیبی متولد سال 1343، مولف و عضو هیئت علمی اهل ایران است.
32182.0,داریوش آشوری,داریوش آشوری فارغ‌التحصیل تدوین از مدرسه عالی تلویزیون و از تدوین گران و تولیدکنندگان سینمای ایران متولد 1335 است.
6483.0,مارک جانسون,
8204.0,پدرام فرزین,
18485.0,امیرحسین فطانت,امیرحسین فطانت مترجم ایرانی مقیم کلمبیا است. او در شیراز به دنیا آمد. در دبیرستان کمال نارمک درس می‌خواند و بعداً برای تحصیل در فوق لیسانس عمران به دانشگاه پهلوی شیراز رفت. ترجمه گزارش یک آدم‌ربایی و خاطرات روسپیان سودازده من هر دو از گابریل گارسیا مارکز از کارهای او هستند.
6822.0,خسرو باباخانی,خسرو باباخانی در شهریورماه سال 1338 در تهران به دنيا آمد و تحصیلات خود را تا سطح دیپلم در رشته ریاضی ادامه داد. از سن 26 سالگی با مجلات كیهان بچه‌ها، سوره نوجوان و سروش نوجوان همكاری كرده و در مقطعی نیز با وزارت ارشاد به‌ عنوان داور و كارشناس همكاری داشته است. دبيري جشنواره‌هاي سراسری داستان بسيج و مهر حوزه هنري، داوري كتاب سال جمهوري اسلامی، دفاع ‌مقدس و جشنواره شهيد حبيب غني‌پور از جمله مسووليت‌هاي وي بوده‌اند.
22859.0,مهدی کفاش,مهدی کفاش متولد سوم مرداد 57 در گرگان است. او اصالتا مشهدی میباشد و اکنون ساکن تهران است. از آثار وی می توان به: یکی بود سه تا نبود / نشر افراز، وقت معلوم / انتشارات شهرستان ادب، قرار مهنا /انتشارات شهرستان ادب اشاره کرد.
53124.0,سیدحسین ابطحی,دکتر سیدحسین ابطحی عضو هیدت علمی . استاد مدیریت دانشکده مدیریت و حسابداری دانشگاه علامه طباطبایی می باشد.
46786.0,پریسا حاجی علی,پریسا حاجی­ علی متولد سال 1367، مولف ایرانی می باشد.
9094.0,ماشادو د آسیس,ژواکیم ماریا ماشادو د آسیس (Joaquim Maria Machado de Assis) (زاده ۲۱ ژوئن ۱۸۳۹ – درگذشته ۲۹ سپتامبر ۱۹۰۸) که با نام ماشادو د آسیس شناخته شده‌است، نویسنده، شاعر، نمایشنامه‌نویس و نویسنده داستان کوتاه بود. او به عنوان بزرگترین نویسندهٔ ادبیات برزیل شناخته شده‌است، هر چند در زمان حیات به محبوبیت گسترده‌ای خارج از مرزهای برزیل دست نیافت. او به زبان‌های فرانسه، انگلیسی و آلمانی تسلط داشت و در اواخر عمر زبان یونانی را نیز آموخت. آثار وی تأثیر بسزایی در ادبیات برزیل در مدارس و دانشگاه‌ها در اواخر قرن نوزدهم و اوایل قرن بیستم داشته‌است. از جمله تحسین‌کنندگان وی می‌توان ژوزه ساراماگو، کارلوس فوئنتس، وودی آلن، سوزان زونتاگ و هارولد بلوم را نام برد.
210.0,عبدالله کوثری,عبدالله کوثری، مترجم، ویراستار و شاعر ایرانی در سال 1325 در همدان به دنیا می آید. وی ادبیات آمریکای لاتین را از انگلیسی به فارسی ترجمه می کند. کوثری آموزش دبستانی و دبیرستانی خویش را در همدان فرجام می دهد. سپس در رشته ی اقتصاد دانشگاه ملی (دانشگاه شهید بهشتی کنونی) مشغول تحصیل می شود. او در هنگام تحصیلات دانشگاهی سروده هایش را در سبک نو در هفته نامه ی خوشه به سردبیری احمد شاملو، و در ماه نامه ی نگین به سردبیری دکتر محمود عنایت منتشر می کند. او همچنین در شب های شعر خوشه در کنار شاعرانی چون شاملو، اخوان ثالث، مصدق، نصرت رحمانی٬ م. آزاد و دیگران شعرهای خود را می خواند. پس از پایان آموزش دانشگاهی رهسپار لندن می شود و پس از بازگشت گام در راه ترجمه ی کارهای داستانی نویسندگان آمریکای لاتین می نهد. کوثری بیش از پنجاه کتاب در دو حوزه ی ادبیات و اقتصاد ترجمه کرده است. وی در ترجمه هایش به اندیشه های نویسندگان وفادار می ماند و می کوشد که با زبانی مناسب آن ها را به خواننده منتقل کند. عبدالله کوثری در حال حاضر در مشهد زندگی می کند.
8859.0,بهاره صادقی,
4533.0,مرتضی آوینی,سید مرتضی آوینی (معروف به کامران) (زادهٔ ۲۱ شهریور ۱۳۲۶ در شهر ری - درگذشتهٔ ۲۰ فروردین ۱۳۷۲ در فکه) کارگردان فیلم مستند و روزنامه‌نگار حوزهٔ فرهنگی اهل ایران بود. مجموعه فیلم‌های مستند تلویزیونیِ او دربارهٔ جنگ ایران و عراق با نام روایت فتح شناخته‌شده‌است.تحصیلات ابتدایی و متوسطهٔ خود را در شهرهای زنجان، کرمان و تهران به پایان رساند. او از کودکی با هنر انس داشت. شعر می‌سرود، داستان و مقاله می‌نوشت و نقاشی می‌کرد.آوینی در سال ۱۳۴۴ به عنوان دانشجوی معماری وارد دانشکدهٔ هنرهای زیبای دانشگاه تهران شد.
40723.0,سوبس باتاچاریا,پروفسور سوبس باتاچاریا (Subhes C. Bhattacharyya) مدیر موسسه انرژی و توسعه پایدار و هماهنگ کننده REF برای واحد ارزیابی 13 (معماری و محیط ساخته شده) برای REF2021 است.
14648.0,افسر افشاری,
33021.0,ارنست پی. جان,ارنست پی. جان او کار خود را به عنوان محقق یادگیری ماشین در مرکز تحقیقاتی تی جی واتسون آی‌بی‌ام در گروه فناوری‌های زبان انسانی آغاز کرد، جایی که توسط وزارت دفاع ایالات متحده حمایت مالی می‌شد.
29352.0,سیدحجت وکیلی,سید حجت وکیلی مترجم ایرانی متولد سال 1370 می باشد.
33569.0,الیویه نورک,اولیویه نورک نویسنده فرانسوی داستان جنایی است. او در سال 1975 در تولوز به دنیا آمد. او به عنوان یک امدادگر در گویان و یوگسلاوی سابق خدمت کرد. او پلیس شد و به مدت 18 سال خدمت کرد و در نهایت به درجه سروانی در ناحیه سن-سن-دنیس رسید.رمان‌های جنایی او در فرانسه پرفروش‌ترین رمان‌های او بوده است و اولین کتاب از سه‌گانه‌های بانلیو او با نام کد 93 توسط نیک کایستور به انگلیسی ترجمه و توسط انتشارات Maclehose Press با عنوان The Lost and the Damned منتشر شده است. در این سریال کارآگاه پلیس خیالی کاپیتان کاست حضور دارد.
353.0,عباس آگاهی,
11758.0,ایوان وارد,"ایوان بخش مدیر آموزش در موزه فروید، لندن، ویراستار سریال ""ایده ها در روانکاوی"" و نویسنده ""فوبیا"" و ""معرفی روانکاوی"" است."
11759.0,وحید موسوی داور,
5734.0,نسرین مهاجرانی,
51219.0,دنیس ب. مالپاس,دنیس بی. مالپس شیمی را در دانشگاه تولین در نیواورلئان، لس آنجلس مطالعه کرد و در سال 1966 مدرک لیسانس گرفت. او سپس در مقطع کارشناسی ارشد در دانشگاه تنسی در ناکسویل، TN شرکت کرد و در گروه اصلی شیمی آلی فلزی تحصیل کرد و دکترای خود را در سال 1970 دریافت کرد. حرفه صنعتی او. 33 سال بر روی سنتز، خصوصیات و کاربردهای آلکیل های فلزی، به ویژه آلکیل های آلومینیومی در پلیمریزاسیون الفین ها زیگلر-ناتا کار می کرد. کار او شامل توسعه فرآیندهای تجاری قابل دوام برای تری متیل آلومینیوم، یک ماده خام حیاتی برای بسیاری از سیستم های کاتالیزور تک سایت بود. دکتر مالپاس همچنین در سال 1978 کشف کننده n-butylethylmagnesium بود که امروزه هنوز برای تولید کاتالیزورهای مورد استفاده در ساخت میلیون ها تن پلی اتیلن در سراسر جهان استفاده می شود. دکتر Malpass بیش از 70 اختراع و انتشارات دارد. او در سال 2003 بازنشسته شد و اکنون در صنعت پلی الفین ها مشاوره می کند. او همچنین شیمی آلی تدریس می کند و مدرس دوره های آموزش مداوم برای SPE و ACS است.
51220.0,محمدحسن پیروی,محمدحسن پیروی ، استاد دانشکده علوم شیمی و نفت گروه شیمی فیزیک و شیمی معدنی و کاتالیست دانشگاه شهید بهشتی است . او دارای مدرک دکتریشیمی طیف سنجی از فرانسه است.
30639.0,میرنا بی شور,دکتر میرنا بی شور نویسنده آمریکایی است که در حوزه های رشد کودک، مداخلات حل مسئله با کودک و پیشگیری فعالیت می کند.
30619.0,منیره نادری,منیره نادری مترجم ایرانی متولد سال 1351 است.
2532.0,فرناز فرود,فرناز فرود مترجم ایرانی، متولد پنجم بهمن ۱۳۳۳ است. وی لیسانس معماری از ایران و کارشناسی علوم کامپیوتر از دانشگاه کالیفرنیای جنوبی دارد. کار ترجمه را با ترجمه‌های علمی در حوزه کامپیوتر آغاز کرد. اما کمی بعد زمینه‌ی ترجمه‌هایش را تغییر داد و کتاب‌هایی را که در جهت بهروزی مفید و مؤثر می‌بیند، به فارسی ترجمه می‌کند. فرود تا کنون بیش از پنجاه عنوان را ترجمه کرده‌ است.
24877.0,زکیه آزادانی,
9852.0,الن سیکسو,هلن سیکسو (Hélène Cixous زاده ۵ ژوئن ۱۹۳۷) منتقد ادبی، فیلسوف، نمایش نامه‌نویس و فمینیست فرانسوی است. او بیش از ۴۰ کتاب و ۱۰۰ مقاله نوشته‌است. کتاب مشهورش «خنده مدوسا» (۱۹۷۶) نام دارد. ژاک دریدا معتقد بود که سیکسو بزرگ‌ترین نویسنده معاصر فرانسوی است. سیکسو در ۵ ژوئن ۱۹۳۷ در آوران، الجزایر فرانسه از مادر یهودی اشکنازی آلمانی به نام ایو (نام اصلی کلین) و پدری یهودی سفاردی الجزایری به نام جرج سیکسو متولد شد. جنایات جنگ جهانی دوم تأثیر بسیاری بر وی گذاشت. هلن سیکسو به مطالعه ادبیات انگلیسی بخصوص آثار شکسپیر و مطالعه اسطوره شناسی و آثار رمانتیک آلمانی از جمله هانریش ون کلیست پرداخت. وی از سنین پایین ادبیات را به زبان‌های مختلف مطالعه می‌کرد از جمله نویسندگانی مانند کافکا، و لیسپکتور و تسوتاوا.
14443.0,تارا کابلی,
56613.0,لیلا جدی مند,
35155.0,دیمو دیموو,دیمو دیموو (Dimo Dimov) استاد نوآوری و کارآفرینی در دانشگاه باث انگلستان است. تحقیقات او بر توانمندسازی، تسریع و تامین بودجه سفر کارآفرینی، از ایده اولیه تا سرمایه گذاری قابل دوام، در محیط های مستقل، شرکتی و اجتماعی متمرکز است. یک فرصت کارآفرینی در حال تکامل در این فرآیند بسیار مهم است: در نگاه به گذشته آشکار، اما در چشم انداز نامشخص، مبهم و مبهم. او علاقه مند است که چگونه کارآفرینان و سرمایه گذاران بالقوه در مواجهه با چنین عدم قطعیتی فکر، عمل و تعامل می کنند و چگونه این تعاملات باعث پدید آمدن پدیده های جدید هیجان انگیز می شود.
35128.0,امیر امامی,
38050.0,منصوره عرب خراسانی,منصوره عرب خراسانی هستم متولد دی ماه ۶۴ از شهر قم. کارشناس ریاضی محض از دانشگاه قم. در حال حاضر برای کودکان شعر و نمایش‌نامه می‌نویسم و بازی‌های نمایشی و …طراحی می‌کنم. تدریس نمایش خلاق و ترانه‌سرایی برای گروه‌های نمایشی و صدا و سیما از فعالیت‌های جانبی من هست. از سال ۹۱ وارد حوزه نویسندگی شدم. تاکنون با اکثر نشریات کودک و نوجوان مثل سلام بچه‌ها، پوپک، سنجاقک، دوست، ملیکا، باران، رشد، سروش، نبات، قلک، اتل متل، کیهان بچه‌ها و… کار کردم. کتاب‌هایی مانند لحاف کرم کوچولو، خیابونای شهر ما، صابون شده پرنده، زیباترین صبح خدا، عروسی ماهی گلی، عروسی گنجشک از من چاپ شده‌ است و یک مجموعۀ شش جلدی که خودم خیلی دوستش دارم و مطمئنم بچه‌ها هم خیلی دوستش خواهند داشت، تحت عنوان “اتل متل یه بازی / بازی خاله بازی” از طرف نشر ناریا زیر چاپ دارم. دو کتاب دیگر هم تحت عنوان «امسال میرم مهد کودک» و «شاد چون پروانه» به زودی از من چاپ خواهد شد.
3656.0,تد آرنولد,تد آرنولد متولد 1949 در آمریکا است. قبل از اینکه نوشتن را شروع کند تصویرگر تبلیغات بود. همسرش کارول معلم مهدکودک بود و او را تشویق به نوشتن و تصویرگری کتاب برای کودکان کرد. بعضی از داستان هایش را از دو پسرش الهام گرفته. تا به حال بیشتر از 50 کتاب نوشته و تصویرگری کرده. جوایز زیادی هم برده، مثل جایزه ی دکتر زئوس که برای کتاب های «سلام سرمگس!» و «پیدات کردم سرمگس!» گرفته است.
7824.0,عرفان حسن زاده,عرفان حسن زاده مترجم ایرانی متولد سال 1375 می باشد.
604.0,جین آستین,جین آستین، زاده ی ۱۶ دسامبر ۱۷۷۵ و درگذشته ی ۱۸ ژوئیه ۱۸۱۷، نویسنده ی قرن نوزدهم انگلیسی است که آثارش ادبیات غرب را سخت تحت تأثیر قرار داد. شناخت او از زندگی زنان و مهارتش در گوشه و کنایه ها، او را به یکی از مشهورترین رمان نویسان عصر خودش تبدیل کرده است.جین آستین چند سالی از عمر خود را در شهر باث سپری کرد و این شهر به عنوان محل اقامت او مشهور است. موسسه ای به نام «مرکز جین آستین» در مرکز شهر باث وجود دارد که هر سال جشنواره ای به نام جشنواره ی جین آستین در این شهر برگزار می کند.جین آستین با نگارش چهار رمان عقل و احساس، غرور و تعصب، منسفیلد پارک و اما بین سال های ۱۸۱۱ تا ۱۸۱۶، نام خود را به عنوان نویسنده ای صاحب سبک به ثبت رساند. وی با خواندن کتاب های متفاوت یاد گرفت از چه چیزهایی پرهیز کند تا داستان هایش جالب و خواندنی شوند. به همین دلیل سبک جین آستین در شیوه ی نگارش منحصر به فرد است و صدای راوی رمان را با عمیق ترین احساسات شخصیت های قصه پیوند می زند. به طوری که با خواندن داستان های وی می توان پا جای پای شخصیت های رمان های او گذاشت.جین آستین، غالبا زنان نویسنده هم دوره ی خودش را به خاطر سبک دراماتیک و خسته کننده ی قصه های عاشقانه در رمان هایشان دست می انداخت.جین آستین در ۱۸ ژوئیه ۱۸۱۷ در چهل و یک سالگی درگذشت و در کلیسای وینچستر به خاک سپرده شد. علیرغم تلاش های مورخان، هنوز علت مرگ وی مشخص نشده است.در آوریل سال ۲۰۱۳، بانک مرکزی انگلستان اعلام کرد که از سال ۲۰۱۶ پشت اسکناس های ۵ پوندی تصویر وینستون چرچیل، نخست وزیر دوران جنگ را به جای تصویر الیزابت فرای، شخصیت خیّر بریتانیایی چاپ می کند. با این اقدام دولت انگلستان یعنی حذف الیزابت فرای، دیگر تصویر هیچ زنی بر اسکناس های پوند باقی نمی ماند. البته این به جز تصویر ملکه بریتانیا است که روی همه ی اسکناس های پوند چاپ بانک مرکزی انگلستان قرار دارد. در پی تهیه ی یک تومار اینترنتی با امضای ۳۵ هزار نفر از معترضان به حذف تنها زن اسکناس ها و همچنین تهدید به اقدام قانونی در این باره، از سال ۲۰۱۷ میلادی تصویر نویسنده ی قرن نوزدهمی، جین آستین، به جای چارلز داروین بر پشت اسکناس ۱۰ پوندی چاپ می شود.
13413.0,براندون مال,براندون مال یک نویسنده آمریکایی است که به خاطر سریال های فانتزی کودکانش، Fablehaven و همچنین Dragonwatch ، Candy Shop War ، مثلث Beyonders و سریال Five Kingdoms شناخته می شود. او همچنین سریال Spirit Animals را آغاز کرد. او از J. R. R. Tolkien ، C. S. Lewis و J. K. Rowling الهام گرفته است. براندون مال به دبستان دابلو در کلیتون، کالیفرنیا، ایالات متحده رفت. سپس به عنوان دانش آموز در مدرسه میانه Pine Hollow شرکت کرد و سپس در Clayton Valley شرکت کرد. وی در حال حاضر در آلپ، یوتا زندگی می کند و فارغ التحصیل دانشگاه بریگام یانگ در یوتا است. در حالی که در BYU مال رهبری گروه طنز طرح کمدی الهی را بر عهده دارد. مال به یک مأموریت دو ساله برای کلیسای عیسی مسیح مقدسین روزهای مقدس در شیلی خدمت کرد. براندون مال به عنوان کمدین، یک کارمند تشکیل پرونده، یک نصب کننده پاسیو، یک تبلیغ کننده فیلم، یک نویسنده نسخه برداری و به طور خلاصه به عنوان یک مرغ ساز کار کرده است.
2749.0,میلاد فشتمی,
25893.0,مارتین اولیور,مارتین الیور نویسنده انگلیسی کتابهای کودک است.
17982.0,نازنین نظام شهیدی,نازنین نظام شهیدی زاده ی ۱ اسفند ۱۳۳۳ و درگذشته ی ۲۸ دی ۱۳۸۳ ، شاعر معاصر ایرانی بود. او عضو هیئت داوران جایزه شعر امروز ایران - کارنامه، بود. نازنین نظام شهیدی با انتشار مجموعه شعر بر سه شنبه برف می‌بارد به شاعر سه‌شنبه‌ها معروف شد. خانواده او نیز اهل ادبیات و شاعری بود. مادرش ویسه حبیب‌الهی خود شاعر و مشوق فرزندش در جدی گرفتن کار ادبی بود. نظام شهیدی تحت تأثیر مادرش شاعری را در نوجوانی آغاز کرد و در همان دوران به عنوان گوینده به رادیو تلویزیون مشهد رفت. تحصیلاتش را در رشته زبان و ادبیات عرب تا مقطع کارشناسی ارشد در دانشگاه تهران به پایان برد. پس از انقلاب نازنین نظام شهیدی به صورت حرفه‌ای به شعر می‌پرداخت و اشعار خود را در مجلات ادبی تهران منتشر می‌کرد. وی نخستین کتاب خود را با عنوان ماه را دوباره روشن کن در دهه شصت خورشیدی به چاپ رساند. نظام شهیدی با انتشار سومین کار خود بر سه‌شنبه برف می‌بارد به شهرت فراوانی رسید. در شعرهای او استعاره، زبان‌ورزی نمادین و فضاهای چندگانه استعاری نقش ویژه‌ای داشت و زبان او در شعر مستقل و تحت تأثیر شاعر دیگری نبود.
64002.0,حسین گلی اسکاردی,
20959.0,صابر ابر,صابر ابَر (۱۸ خرداد ۱۳۶۳ در تهران) بازیگر تئاتر، سینما و تلویزیون و کارگردان تئاتر ایرانی است. وی به خاطر بازی در فیلم درباره الی نامزد بهترین بازیگر نقش مکمل مرد در ۲۷ امین جشنواره فیلم فجر و به خاطر بازی در فیلم دایره زنگی نامزد بهترین بازیگر نقش اول مرد در بیست و ششمین جشنواره فیلم فجر شد.
46493.0,علی شاه منصوری ( شف رایمون),علی شاه منصوری (شف رایمون) متولد 1378 نویسنده کتاب های آشپزی است.
6307.0,محمد راستگو,سید محمد راست گو، در سال 1335ش، در کاشان به دنیا آمد. نام خانوادگی ایشان «راست گوفر» است، ولی به صورت «راست گو» بدون پسوند «فر»، شهرت دارد. او در سال 1362 لیسانس خود را از مدرسه عالی قم گرفت و دوره کارشناسی ارشد را در دانشگاه تهران گذراند و دکترای خود را در سال 1381 در رشته علوم قرآن و حدیث از همان جا گرفت.وی سال هاست که در حوزه های ادبیات فارسی و عربی، علوم قرآنی، فلسفه و عرفان در حال پژوهش است. از آثار او در حوزه تألیف و ترجمه و تصحیح می توان به کتاب های ذیل اشاره کرد:ایهام در شعر فارسی؛ترجمه جلد اول و دوم کتاب چهار جلدی «بررسی تاریخی قصص قرآن»؛تجلی قرآن و حدیث در شعر فارسی؛تصحیح و تعلیق دیوان حافظ؛تلخ خوش: نقد و نظرهایی در زمینه حافظپژوهی؛راز جاودانگی؛سلوک عارفان (ترجمه «المراقبات» میرزا جوادآقا ملکی تبریزی)؛عرفان در غزل فارسی؛چنین گفت ابن عربی (ترجمه کتاب «هکذا تکلم ابن عربی» نوشته نصر حامد ابوزید).
51445.0,گروه نویسندگان بینگ,
31967.0,واحد ترجمه کتاب های بنفشه,
10936.0,ابی هنلن,ابی هانلون نویسنده و تصویرگر کتاب های Dory Fantasmagory است، مجموعه ای از کتاب های کودکان پنج تا نه ساله، که توسط Dial / Penguin Random House منتشر شده است. اولین کتاب در این مجموعه توسط کرکوس، انتشارات هفتگی و مجله والدین به عنوان بهترین کتاب سال معرفی شد. این کتاب یک افتخار بادبادک برای داستان و یک کتاب قابل توجه انجمن کتابخانه های آمریکا کسب کرد. مجموعه، Dory و The Real True Friend یک جایزه Cybil 2015 کسب کردند. این کتاب ها به بیست و دو زبان ترجمه شده اند و منتخب انجمن صنفی کتابخانه های خردسال هستند.
7278.0,شیدا رنجبر,شیدا رنجبر متولد ۱۳۴۰ و فارغ التحصیل رشته بهداشت هستم. از آن جا که همیشه علاقمند به نوشتن بودم در رشته تحصیلی‌ام مشغول به کار نشدم و پس از گذراندن کلاس‌های داستان نویسی و ویرایش در حوزه هنری چند داستان کوتاه بزرگسال و کودک نوشتم که در مجلات بزرگسال، دوچرخه، و یا به صورت کتاب به چاپ رسیدند. حدود سال ۱۳۷۱ همکاری با شورای کتاب کودک را شروع کردم که ۱۵ سال به طول انجامید. ابتدا در گروه ترجمه بررس بودم و چهار سال آخر را سر گروهِ گروه رمان‌های بزرگسال برای نوجوانان (گروه گذار). در این مدت با کتاب ماه کودک و نوجوان نیز با نوشتن نقد همکاری داشتم و همچنین تا زمانی که خانه ترجمه برقرار بود رابط آن جا با کتاب ماه بودم. دو بار نیز داور کتاب ماه بودم. تاکنون بیش از ۸۰ عنوان کتاب ترجمه به چاپ رسانده‌ام.اولین کتاب در سال ۱۳۷۸ به چاپ رسید. دو جایزه هم برای کتاب اردک کشاورز به نوشته مارتین وادل از شورای کتاب کودک و دوسالانه کانون پرورش فکری نسیبم شده است.
30105.0,توماس سی وانگ,توماس وانگ ، مدیر شرکت مشاوره بین المللی Wang Associates International ، متخصص در معماری منظر و برنامه ریزی و طراحی شهری است. او همچنین در دانشگاه میشیگان و دانشکده کارشناسی ارشد طراحی هاروارد تدریس کرده است.
25732.0,حسنا شم بیاتی,
45296.0,پیتر شکنر,پیتر شکنر نویسنده آمریکایی متولد سال 1943 میلادی می باشد.
18876.0,فواد ایزدی,"دانشیار گروه مطالعات آمریکا دکتری ارتباطات جمعی, دانشگاه ایالتی لوییزیانا مترجم ایرانی متولد سال 1348 می باشد."
4154.0,مهدی یوسفی,در سال ۱۳۶۱ در تهران متولد شد. در کودکی پدر بود که علاقه به کتاب‌های ادبی را در او برانگیخت. از آخرین سال‌های دبیرستان با راهنمایی‌های مهدی حجوانی و سیدعلی کاشفی خوانساری به نقد کتاب کودک روی آورد و از ۱۳۸۱ تا ۱۳۸۴ در جلسات تحریریه «کتاب ماه» شرکت کرد و نقدهای اولیه خود را برای این مجله نوشت. پس از آن در نشریات دیگری چون «پژوهشنامه ادبیات کودک و نوجوان» و «روشنان» نقدهایی منتشر کرد و در بخش نقد از سوی شورای کتاب کودک و وزارت فرهنگ و ارشاد اسلامی جوایزی گرفت. در سال‌های بعد او به پژوهش بر تاریخ کودکی، ادبیات کودک و کتاب کودک در ایران مشغول شد و در کنار آن در گروه‌های داوری کتاب در فهرست فصلی و جوایز سالانه لاک‌پشت پرنده و جایزه سالانه شورای کتاب کودک عضویت داشته است. او هم‌چنین در مجموعه آموزش فلسفه به نوجوانان دو مجلد مربوط به فلسفه سیاسی و فلسفه ریاضی را برای نوجوانان سال‌های آخر دبیرستان تألیف کرده است.
13285.0,تام پرسیوال,"تام پرسیوال (متولد: 10 مارس 1977) در طراح گرافیک در ولز جنوبی تحصیل کرد. فعالیت تصویرگری وی باعث شده است تا او در طراحی کالاهای هالووین برای یک سوپر مارکت اصلی، شخصیت ""هکتور"" را برای یک جاده متحرک Aardman خلق کند."
10249.0,یاسر پوراسماعیل,
13769.0,دیک برونا,دیک برونا (23 اوت 1927 - 16 فوریه 2017) نویسنده، هنرمند، تصویرگر و طراح گرافیک هلندی بود.برونا به خاطر كتاب هاي كودكانش كه نوشته و تصویرگری کرده، و بیش از 200 کتاب است، شناخته شده بود. مهمترين خلقت او ميفي (نجنتجه در هلندي اصيل) بود، يك خرگوش كوچك با خطوط گرافيك سنگين، اشكال ساده و رنگ هاي اوليه. برونا همچنین داستان هایی را برای شخصیت هایی مانند لوتی، کشاورز جان و هتی خارپشت ایجاد کرد.گذشته از فروشگاه پربار كتاب كودكان، برونا همچنين جلد كتاب، پوسترها و مواد تبليغاتي را براي انتشارات پدرش A.W. به تصویر کشیده و طراحي كرده است.  محبوب ترین طرح های وی جلد کتاب های مجموعه Zwarte Beertjes را به نمایش می گذارد.
7320.0,تارا کاوندی,
34545.0,سیدحسن اسلامی اردکانی,سيد‌ ‎حسن اسلامى اردكانى (متولد: 1339-کربلا)، دانش‌آموخته حوزه علمیه قم، دكتراى فلسفه دين از دانشگاه قم، پژوهشگر حوزه كلام جديد و اخلاق كاربردى و استاد تمام و مدیر گروه فلسفه اخلاق دانشگاه ادیان و مذاهب،  سردبیر نشریه پژوهش‌های ادیانی. در سال 1356 وارد حوزه علمیه شيراز شد و به تحصيل پرداخت، پس از اتمام مقدمات، دروس سطح و خارج فقه و اصول را در قم گذراند.ايشان در كنار تحصيل دروس حوزوى از تحصيلات دانشگاهى نيز بى‌بهره نبوده است وى در سال 1379 موفق به اخذ مدرک كارشناسى ارشد در رشته مدرسى معارف اسلامى (گرايش فلسفه و كلام) از دانشگاه قم شد و در سال 1384 فارغ التحصيل مقطع دكترى كلام (گرايش فلسفه دين و مسائل جديد كلامى) از دانشگاه قم شد.ايشان مسلط به زبان‌هاى انگليسى و عربى مى‌باشد، لذا موفق به ترجمه ده‌ها مقاله از زبان‌هاى انگليسى و عربى به فارسی شده است.وى به امر تدريس در مؤسسات آموزش عالى مانند دانشگاه شهید بهشتی، دانشگاه کاشان، دانشگاه علوم قرآن و حدیث، دانشگاه قم، دانشگاه ادیان و مذاهب، و دانشگاه پادربورن (آلمان) نيز مشغول بوده‌اند.
