id,name,description,counter
4282.0,فرزانه مهری,,1872
49436.0,استیو اولشر,,1873
5584.0,منصور بیگدلی,منصور بیگدلی  مترجم ایرانی متولد سال 1356 می باشد.,1874
936.0,ال ام مونتگمری,لوسی مود مونتگمری، زاده ی 30 نوامبر 1874 و درگذشته ی 24 آپریل 1942، نویسنده ی کانادایی بود.مونتگمری در کلیفتون به دنیا آمد و در بیست و یک ماهگی، مادرش را بر اثر بیماری از دست داد. پس از آن، پدربزرگ و مادربزرگش مسئول بزرگ کردن او شدند. مونتگمری پس از فارغ التحصیلی ، یک سال را در کنار پدر و نامادری اش گذراند و اولین اثر خود را که یک شعر بود، در روزنامه ی دیلی پاتریوت به انتشار رساند. او سپس یک دوره ی معلمی دو ساله را در یک سال گذراند و در سال های 1895 و 1896 به تحصیل در رشته ی ادبیات پرداخت.جسد بی جان لوسی مود مونتگمری در روز 24 آپریل 1942 در خانه اش پیدا شد. ابتدا دلیل مرگ وی، انسداد شریان های قلب عنوان شد اما مدتی بعد، صحبت از افسردگی و خودکشی او به میان آمد,1875
7911.0,محمدحسام برجیسیان,,1876
12622.0,کیوان باژن,کیوان باژن متولد سال 1351، نویسنده ایرانی می باشد.,1877
43671.0,مبینا احمدی,مبینا احمدی نویسنده ایرانی متولد سال 1379 می باشد.,1878
10286.0,ریموند ویلیامز,ریموند هنری ویلیامز (Raymond Henry Williams) (زاده ۱۳ اوت ۱۹۲۱ - درگذشته ۲۶ ژانویه ۱۹۸۸) منتقد و رمان‌نویس اهل ولز بود. او شخصیتی تأثیرگذار در حزب چپ نو و مباحث گسترده‌تر فرهنگ بود. نوشته‌های او دربارهٔ سیاست، فرهنگ، رسانه‌های جمعی و ادبیات سهم عمده‌ای را از نقدهای مارکسیستی از فرهنگ و هنر به خود اختصاص داده‌اند. تنها ۷۵۰٬۰۰۰ نسخه از کتاب‌های او در انگلستان به فروش رفته و ترجمه‌های فراوانی از آن‌ها نیز موجود است. نوشته‌های او پایه و اساس رشته‌های مطالعات فرهنگی و ماده‌گرایی فرهنگی به‌شمار می‌آیند.,1879
10285.0,نسترن موسوی,,1880
44785.0,محمد حسین فروغی,محمد حسین فروغی نویسنده ایرانی متولد سال 1345 می باشد.,1881
47347.0,محمدامین رفیعی,محمدامین رفیع نویسنده ایرانی متولد ۱۳۷۲ است.,1882
67861.0,جیم کاپوبیونکو,جیم کاپویانکو در 22 مارس 1969 در سادل بروک، نیوجرسی، ایالات متحده آمریکا به دنیا آمد. او یک نویسنده و بازیگر است که برای راتاتویی (2007)، مری پاپینز بازگشت (2018) و لئوناردو (2009) شناخته شده است.,1883
47406.0,شکیبا شریف پور,شکیبا شریف پور متولد 1366 است.,1884
66948.0,سوزان پارک,"سوزان پارک نویسنده کره ای-آمریکایی است که در تنسی به دنیا آمده و بزرگ شده است. او به عنوان یک کمدین برای حضور در «Coming to the Stage» از BET انتخاب شد. سوزان همچنین برنده مسابقه کمدی سیاتل سیرا سیرا بود و یک نیمه نهایی در نمایشگاه NBC ""Stand Up For Diversity"" در سانفرانسیسکو بود. سوزان از دانشگاه کلمبیا فارغ التحصیل شد و مدرک MBA را از UCLA دریافت کرد. او در حال حاضر به همراه همسر، فرزندان ماده و یک موش یواشکی که در حیاط پشتی او می‌چرخد در لس آنجلس زندگی می‌کند.",1885
66949.0,مهدیه روستایی,,1886
16388.0,رنه گنون,رنه گنون (René Guénon) یا شیخ عبدالواحد یحیی محقق و متفکر تاثیر گذار در زمینه متافیزیک که نوشته های او در زمینه های علم مقدس، و مطالعات سنتی بر نماد شناسی و بیعت است. در ۱۵ نوامبر ۱۸۸۶ در شهر بلوئا در ۱۶۰ کیلومتری پاریس به دنیا آمد. پدرش معمار بود. تحصیلات اولیه را در زادگاهش سپری کرد. در ۱۹۰۴ به پاریس رفت و به مطالعه در حوزه ریاضیات و سپس فلسفه پرداخت. در جوانی جذب چندین انجمن نهان‌گرا شد و با کسانی چون لئون شامپرنو آشنا شد که با تصوف و عرفان اسلامی آشنایی داشت.گنون پس از آشنایی بیشتر با آموزه‌های شرقی، محافل نهان‌گرای پاریس را ترک گفت. در ۱۹۱۲ به دین اسلام مشرف شد اما ارتباط خود را با جریان‌های فکری در پاریس قطع نکرد. از آن جمله ملاقات‌هایی با شخصیتهای معروفی مانند ژاک مارتین و رنه گروسه و دیگران داشت. در ۱۹۲۱ نخستین کتابش به نام مقدمه‌ای عمومی بر مطالعه عقاید هندو را که نقطه عطفی در پژوهش‌های مربوط به آموزه‌های شرقی در غرب محسوب می‌شود را منتشر کرد. در ۱۹۳۰ پس از مرگ همسر فرانسوی‌اش، رهسپار مصر شد و تا پایان عمرش به عنوان مسلمان و با نام شیخ عبدالواحد یحیی در قاهره ماند. در آنجا ازدواج کرد و صاحب دو دختر و دو پسر شد. او با مراجع برجسته مصر ارتباط نزدیکی داشت، از آن جمله شیخ عبدالحلیم محمد که بعدها به شیخ الازهر معروف شد. گنون همچنین با محققان و مراجع سنت‌گرای سراسر جهان از قبیل آناندا کوماراسو آمی، مارکو پالیس، لئوپلد زیگلر و تیتوس بورکهارت مکاتبات بسیار داشت.او در شب ۷ ژانویه ۱۹۵۱ پس از طی یک دوره بیماری، درگذشت و مطابق با شعائر اسلامی در یکی از قبرستان‌های مسلمانان در اطراف قاهره دفن شد.,1887
68095.0,کامران ساسانی,کامران ساسانی نویسنده اهل ایران است.,1888
31832.0,بابک عالیخانی,بابک عالیخانی متولد 1342 است. او دکترای خود را در رشتبه فرهنگ و زبان‌های باستانی در سال 1377 از دانشگاه تهران گرفته است. علایق پژوهشی او در زمینه مطالعات اوستایی، فلسفۀ اشراق سهروردی، جاویدان خرد است. وی دارای دکترای تخصصی فرهنگ و زبان‌های باستانی (دانشگاه تهران، 1377)؛ عنوان رساله: بررسی لطایف عرفانی در نصوص عتیق اوستایی.کارشناسی ارشد فرهنگ و زبان‌های باستانی (دانشگاه تهران، 1371)؛ عنوان پایان‌نامه: دین یهود از دیدگاه متن پهلوی ‌شکند گمانیک وزار. کارشناسی فلسفه (دانشگاه تهران، 1368) است.,1889
32995.0,گیلیان گاسمن,گیلیان گاسمن (Gillian Gosman) نویسنده آمریکایی می باشد.,1890
32734.0,خورشید همتی آهویی,,1891
40121.0,حسین خلیلی,,1892
5672.0,علیرضا اسبقی,علیرضا اسبقی متولد سال 1344، نویسنده ایرانی می باشد.,1893
18149.0,غلامرضا حیدری ابهری,غلامرضا حیدری ابهری، (زاده ۱ فروردین ۱۳۴۸ در تهران نویسنده و محقق در حوزه تعلیم و تربیت کودکان است. او تحصیلات دوره ابتدایی و راهنمایی را در تهران گذراند. به خاطر علاقه به علوم دینی، تحصیلات دورة دبیرستان را نیمه تمام رها کرد و به شهر قم رفت. در حوزه علمیه قم، تحصیل علوم دینی را آغاز کرد و از اساتید بزرگ حوزه بهره برد. وی سه سال نیز در مرکز فرهنگ و معارف قرآن به سؤالات کتبی دانش‌آموزان پاسخ می‌داد و سه سال با دارالحدیث همکاری می‌کرده‌است. غلامرضا حیدری ابهری، از سال ۱۳۸۶ در نمایشگاه قرآن حضور می‌یابد و به سؤالات دینی کودکان و نوجوانان پاسخ می‌دهد.,1894
16030.0,زهرا نعیمی,,1895
52700.0,رسول کردی,,1896
55486.0,کیمبرلی درتینگ,کیمبرلی نویسنده،برنده جایزه مجموعه های THE BODY FINDER، سه گانه PLEDGE و سه گانه THE TAKING است. او همچنین در نویسندگی سری جدید کتاب مصور، CECE LOVES SCIENCE همکاری کرده است! کتاب‌های او به 15 زبان ترجمه شده‌اند، و هر دو The BODY FINDER و THE PLEDGE بهترین داستان یالسا برای بزرگسالان جوان بودند.او در شمال غربی اقیانوس آرام زندگی می کند، که روزهای بارانی بی پایان را به او می دهد تا در خانه بنویسد. او همچنین زمان زیادی را صرف سفارش دادن وسایل از طریق اینترنت و تماشای نتفلیکس با همسر و فرزندانش می کند.,1897
445.0,محبوبه نجف خانی,"محبوبه نجف خانی سال ۱۳۳۵ در تهران زاده شد. او دانش آموخته ی رشته ی مترجمی زبان انگلیسی از مدرسه ی عالی ترجمه (دانشگاه علامه طباطبائی کنونی) و از اعضای شورای کتاب کودک و انجمن نویسندگان کودک و نوجوان است.او به مدت ۵ سال کتاب های ترجمه شده ی کودکان و نوجوانان را در شورای کتاب کودک بررسی می کرد و مدتی نیز مشاور کتاب و معلم کتابخوانی در یک دبستان و یک مدرسه راهنمایی دخترانه در تهران بود. ""وقتی بابا کوچک بود"" نوشته ی الکساندر راسکین، ""دماغ ملکه"" و ""جناغ"" اثر دیک کینگ اسمیت، ""گنجینه داستان های ایرلندی"" نوشته ی جیمز رایور دان، ""بندر امن"" و ""دختر گلهای وحشی"" اثر ماریتا کانلن مک کنا، ""دوست یا دشمن"" اثر مایکل مور پورگو، ""قصر افسون شده"" از ای. نسبیت و ""جوینده یابنده است"" نوشته ی امیلی رودا از آثاری هستند که نجف خانی ترجمه کرده است. این مترجم چندین اثر از رولد دال را نیز به فارسی برگردانده است: ""داوری شگفت انگیز جورج""، ""تمساح غول پیکر""، ""من و زرافه و پلی"" ، ""انگشت جادویی""، ""بدجنس ها""، ""راز موتور سیکلت من""، ""چارلی و کارخانه شکلات سازی""، ""آدم کوچولوها""، ""قصر افسون شده"" ،""بنجامین""، ""چارلی و آسانسور شیشه ای""، ""غول بزرگ مهربان"" و ""جانوران پلید"". اتحادیه فرهنگی ناشران در سال ۱۳۸۵ مجموعه 15 جلدی ""در جست و جوی دلتورا"" نوشته ی امیلی رودا ترجمه نجف خانی و مجموعه 5 جلدی ""جودی دمدمی"" نوشته ی مگان مک دونالد را به عنوان برگزیده کتاب های مناسب برای نوجوانان انتخاب کرد. ترجمه کتاب ""ماتیلدا"" نوشته ی رولد دال، "" نمایشی در کهکشان"" نوشته ی گیلیان رابین اشتاین و "" شیاطین فضا"" نیز برنده ی لوح تقدیر شورای کتاب کودک شده اند. همچنین ترجمه ی نجف خانی از کتاب ""زیر درخت زالزالک"" نوشته ی ماریتا کانلن مک کنا در بیست و چهارمین دوره کتاب سال جمهوری اسلامی مورد تقدیر قرار گرفت.",1898
4046.0,احمد اخوت,احمد اخوت (زاده ۱۳۳۰ در اصفهان) داستان‌نویس، داستان‌شناس، مترجم و منتقد ادبی است. وی دارای مدرک دکترای زبان‌شناسی و نشانه‌شناسی است. وی از یاران حلقه ادبی جنگ اصفهان بوده‌است. همچنین وی عضو شورای نویسندگان فصلنامه زنده رود است.,1899
,زهرا حضرتی,,1900
25283.0,محمد نصراوی,محمد نصراوي متولد سال 1370، نویسنده ایرانی است.,1901
22975.0,محمد رحمانیان,محمد رحمانیان (۱۳۴۱- تهران) نمایش‌نامه‌نویس، کارگردان تئاتر و مدرس تئاتر ایرانی است. رحمانیان طی سی سال فعالیت در عرصه تئاتر، نمایش‌های مختلفی را به روی صحنه برده‌است. از جمله آثار او می‌توان به نمایش‌های مصاحبه، پل، فنز و مانیفست چو اشاره کرد. محمد رحمانیان در سال ۱۳۴۱ در تهران زاده شد. همسرش مهتاب نصیرپور، بازیگر زن ایرانی است. وی دارای مدرک کارشناسی نمایش از دانشکده هنرهای زیبا دانشگاه تهران در سال ۱۳۷۰ و همچنین مدرک کارشناسی ارشد از دانشکده سینما و تئاتر دانشگاه هنر در سال ۱۳۷۷ است. وی در سال ۱۳۸۹ پس از اینکه اجرای چند تئاتر وی به مشکل برخورد به کانادا مهاجرت کرد و در آنجا چند نمایش به روی صحنه برد و نهایتاً در سال ۱۳۹۲ به ایران بازگشت.,1902
32716.0,ریچارد کرولین,ریچارد کرولین، نمایشنامه‌نویس و فیلمنامه‌نویس، از اساتید دانشگاه UCLA لس آنجلس است.,1903
,مجید آقائی,,1904
47123.0,مهرک علی صابونچی,مهرک علی صابونچی، پژوهشگر فرهنگ ایران که دکترای فرهنگ و زبان های باستانی خود را از پژوهشگاه علوم انسانی و مطالعات فرهنگی دریافت کرده است.,1905
50881.0,فریبرز مسعودی,پروفسور مسعودی عضو هیات علمی دانشگاه شهید بهشتی و دکترای خود را در رشته ژئوشیمی در سال 1376 از دانشگاه لیدز انگلستان اخذ نموده است. ایشان در طی دوران تحصیل و پس از آن دوره‌های متعددی در زمینه روش‌های جدایش و شناسایی کانیها و آنالیز دستگاهی را گذرانده و با روش‌های متفاوت شناسایی کانی‌ها و گوهرسنگ‌ها به‌طور تخصصی آشنایی دارند. مطالعه سیالات درگیر و ادخال‌های کانیها توسط میکروسکوپ نوری، ترمومتری، SEM و رامان از تخصص‌های ایشان است.علاوه بر روش‌های متداول نوری و میکروسکوپی، دکتر مسعودی استفاده از میکروسکوپ الکترونی، الکترون مایکروپروب، XRD، XRF، Raman را به‌طور تخصصی در کشورهای انگلستان، ایتالیا، هلند و فرانسه در طی سال‌ها فراگرفته‌اند.پروفسور مسعودی از سال 1376 به عنوان عضو هیات علمی ابتدا در دانشگاه خوارزمی و سپس در دانشگاه شهید بهشتی فعالیت داشته‌اند. قبل از ورود به دانشگاه نیز در شرکت ملی فولاد ایران و اداره کل صنایع و معادن استان مرکزی در طرح‌های اکتشافی همکاری نموده‌اند.,1906
16940.0,افشین هاشمی,سیدافشین هاشمی‌مرغزار زاده ۱۳۵۴ در تهران کارگردان، فیلمنامه‌نویس، بازیگر سینما، تئاتر، تلویزیون و نوازنده ایرانی است. هاشمی دارای مدرک مهندس شیمی از دانشگاه صنعت نفت آبادان (۱۳۷۷) و کارشناسی ارشد کارگردانی از دانشکده سینما تئاتر، دانشگاه هنر (۱۳۸۶) می‌باشد. وی همچنین نوازنده کمانچه است و اجراهایی را نیز در این زمینه داشته‌است.,1907
11176.0,برایان کلگ,برایان کلگ (زاده 1955) نویسنده علوم انگلیسی است. او نویسنده کتابهای علوم رایج در موضوعاتی از جمله نور، بی نهایت، درگیری کوانتومی و بازمانده از تأثیر تغییرات آب و هوا و زندگی نامه های راجر بیکن و ادموارد مویبریج است. آخرین کتاب های برایان ، Ten Billion Tomorrows و How Many Moons Does the Earth Have اکنون در دسترس است. وی طیف وسیعی از عناوین علمی دیگر، از جمله پرفروش ترین علوم پرواز، God Effect، قبل از انفجار بزرگ ، مختصری از تاریخ بینهایت، ساخت ماشین زمان خود و دنیای تاس را نوشت.,1908
35678.0,تریسی گرت,تریسی گرت (Tracey Garrett) استاد دپارتمان آموزش معلمان در دانشگاه رایدر در نیوجرسی است، جایی که اخیراً جایزه تدریس ممتاز دانشگاه را دریافت کرده است.,1909
,نادرقلی قورچیان,,1910
44077.0,پری شاهیوندی,پری شاهیوندی متولد سال 1363، دارای مدرک کارشناسی ارشد رشته ی نقاشی، نویسنده ایرانی میباشد.,1911
11807.0,متیو گالوین,متیو گالوین، دکترای روانپزشک، روانپزشکی با تخصص در کودکان و نوجوانان و همچنین نویسنده چندین کتاب در زمینه موضوعات مورد توجه ویژه جوانان از جمله «ابر و ساعت» و «اتو درباره پزشکی خود می آموزد»، است. او به همراه خانواده خود در ایندیانا زندگی می کند.,1912
11805.0,عرفانه جوادپور,,1913
38422.0,زهرا ولی بهاروند,زهرا بهاروند اصالتا اهل خرم اباد ولی بزرگ شده و ساکن شهر دزفول، نویسنده ایرانی متولد سال 1379 می باشد.,1914
27371.0,دن گرسکیس,دن گرسکیس بیش از بیست سال نویسندگی و تولید تجربه در فیلم و تلویزیون دارد. او در پروژه های کلمبیا، پارامونت RKO ، HBO ، Showtime ، Cinemax ، Comedy Central و شبکه USA کار کرده است که با همکاری متنوعی مانند کارگردان نیکولاس روگ و مونتی پایتونس گراهام چپمن متفاوت است. در مجموع، او بیش از سی فیلم نامه نوشته است. دن گرسکیس برنده جایزه Emmy شده است و یک نامزد Cable Ace ، یک عضو شوبرت، و یک عضو مستعمره MacDowell بوده است. وی در حال حاضر ریاست گروه فیلم کالج بروکلین، دانشگاه سیتی نیویورک را بر عهده دارد.,1915
26798.0,حسین فراهانی,,1916
2210.0,مارک فیشر,,1917
4163.0,شهرزاد همامی,شهرزاد همامی متولد سال 1352، نویسنده و مترجم ایرانی می باشد.,1918
23355.0,دبلیو تیموتی گالوی,"دبلیو تیموتی گالوی (W. Timothy Gallwey) (متولد 1938 در سانفرانسیسکو) نویسنده ای است که مجموعه ای از کتابها را نوشت که در آنها روش جدیدی را برای مربیگری و پیشرفت در زمینه های مختلف شخصی و حرفه ای در زمینه های مختلف ارائه کرده است که وی آنها را "" بازی درونی "" می نامد. از زمان نوشتن وی در دهه 1970، کتابهای وی شامل بازی درونی تنیس، بازی داخلی گلف، بازی درونی موسیقی (با باری گرین)، اسکی داخلی و بازی درونی کار است. اثر اصلی گالوی، بازی درونی تنیس است که بیش از یک میلیون نسخه در دست چاپ دارد. علاوه بر ورزش، روش های تربیتی وی در زمینه های تجارت، بهداشت و آموزش نیز اعمال شده است.",1919
23354.0,منوچهر سلطانی,,1920
20024.0,چارلی هیونمن,چارلي هيونمن (Charlie Huenemann) دانشیار فلسفه در دانشگاه ایالتی یوتا است. وقتی او ده ساله بود، مستندی کوتاه درباره زندگی آبراهام لینکلن تهیه و کارگردانی کرد و سپس خود لباس آبراهام لینکلن به تن کرد و فیلم را به هرکسی که از طریق دستگاه الکتروکاردیوگرام بیمارستان محلی که مادرش در آنجا کار می کرد، نشان داد. زندگی بعدی او سیر مداومی از این قسمت از بی حوصلگی عجیب و غریب بوده است.,1921
20023.0,ایمان عباس نژاد,,1922
25771.0,ماریون گریل پارزر,ماریون شارلوت گریلپارزر (متولد 7 ژوئن 1961 در استارنبرگ) یک متخصص زیست محیطی ، روزنامه نگار و نویسنده آلمانی در زمینه بهداشت و تغذیه است. او با رژیم Glyx شناخته شد و در سال 1999 اصطلاح Glyx را اختراع کرد.,1923
5210.0,بهناز منصوریان,,1924
16947.0,مکس لوکیدو,مکس لوکادو (زاده 11 11 ژانویه 1955) نویسنده و کشیش آمریکایی در کلیسای اوک هیلز (قبلاً کلیسای مسیحی اوک هیلز) در سن آنتونیو، تگزاس است. لوكادو در سن آنجلو، تگزاس، كوچكترين چهار فرزند جك و تلما لوكادو به دنيا آمد. او در اندروز، تگزاس بزرگ شد. پدرش کارگر میدان نفتی بود، در حالی که مادرش به عنوان پرستار خدمت می کرد. لوکادو در دانشگاه مسیحی Abilene شرکت کرد و در آنجا یک مدرک کارشناسی ارشد در ارتباطات جمعی دریافت کرد. در حالی که یک دانشجوی Abilene Christian بود، لوکادو با فروش کتاب از درب به درب با برنامه کارآفرینی Southwestern Advantage جنوب غربی کار کرد. در ابتدا وی آرزو داشت وكیل شود، اما گفته است كه یك دوره كتاب مقدس در دانشگاه و یك سفر مأموریتی باعث شده است تا او نظر خود را تغییر دهد و تصمیم گرفت به جای آن مبلغ شود. با این حال، این امر مستلزم آن بود كه لوكادو فارغ التحصیل لیسانس در مطالعات كتاب مقدس و مطالعات كتاب مقدس شود و حداقل دو سال تجربه خدمت به کلیسا را داشته باشید. لوکادو با داشتن مدرک کارشناسی ارشد در کتاب مقدس و مطالعات کتاب مقدس از دانشگاه مسیحیان ابیلن فارغ التحصیل شد.,1925
5308.0,لیلا کاشانی وحید,لیلا کاشانی وحید متولد سال 1354، دارای دکترای تخصصی روانشناسی و آموزش کودکان استثنایی دانشگاه تهران سال 1393، کارشناسی ارشد روانشناسی تربیتی دانشگاه کالیفرنیای جنوبی و کارشناسی اقتصاد با ماینر روانشناسی دانشگاه ایالتی کالیفرنیا می باشد.,1926
46373.0,نوبوئو سوزوکی,نویسنده و فیلسوف، قبل از شروع به نوشتن در مورد خلاقیت و رشد شخصی، در اروپا هنر و ادبیات خوانده است. او عاشق نواختن پیانو، سفر در سراسر جهان و زندگی با گربه ها است. اولین اثر او، وابی سابی: حکمت در نقص، زیبایی نقص و اینکه درک این مفهوم می تواند عمیقاً زندگی ما را متحول کند، مورد توجه قرار می دهد. او در دومین اثر خود، گانباته، هنر ژاپنی حرکت رو به جلو، قدرت انعطاف پذیر بودن را در روزهای مدرن ما بررسی می کند.,1927
4244.0,مجتبی پردل,,1928
18442.0,آلبرت بریل,آلبر بریل (Albert Barillé‎؛ ۱۴ فوریه ۱۹۲۰ – ۵ فوریه ۲۰۰۹) یک فیلم‌نامه‌نویس، نمایش‌نامه‌نویس، کارگردان فیلم، تهیه‌کننده فیلم و عروسک‌گردان اهل فرانسه بود.از فیلم‌ها یا مجموعه‌های تلویزیونی که وی در آن‌ها نقش داشته‌است می‌توان به مجموعه انیمیشن‌های آموزشی «روزی روزگاری …» و مجموعهٔ عروسکی «کُلارگل» اشاره نمود.,1929
18441.0,طیبه سادات صالحی,طیبه سادات صالحی متولد ۱۳۶۹ است.,1930
47197.0,مرضیه سادات صالحی,مرضیه سادات صالحی متولد ۱۳۷۱است.,1931
52515.0,حسین طاهری,,1932
14462.0,جواد اژه ای,جواد اژه‌ای مشاور رهبری و رئیس هیئت امنای سازمان ملی پرورش استعدادهای درخشان از بدو تأسیس تا سال ۱۳۸۷ می‌باشد. جواد اژه‌ای، فرزند علی‌محمد در ۵ فروردین ۱۳۲۷ در اصفهان به دنیا آمد. او به جز تحصیلات حوزوی، تحصیلات دانشگاهی خود را در رشتهٔ روانشناسی تا دکترا و در کشور اتریش (دانشگاه دولتی وین) انجام داده و داماد و پسرخاله سید محمد بهشتی است. او دارای مدارک کارشناسی و کارشناسی ارشد روانشناسی از دانشگاه اصفهان (در سال ۱۳۵۰) و دکترای روانشناسی تجربی از دانشگاه دولتی وین (در سالهای پایانی دهه ۵۰) است. در سال ۱۳۶۰ که میرحسین موسوی وزیر امورخارجه شد او را مسئول گزینش در این وزارتخانه کرد و پس از رسیدن به نخست‌وزیری او را با خود به نخست‌وزیری برد. جواد اژه ای در شانزدهم آبان ۱۳۶۱ به عنوان وزیر مشاور و سرپرست سازمان بهزیستی به مجلس معرفی شد و در هجدهم آبان رأی اعتماد گرفت. بعد از آن، در سمت معاونت فرهنگی-اجتماعی نخست‌وزیر وقت یعنی میرحسین موسوی مشغول به کار شد که در همین فاصله یعنی در سال ۱۳۶۶ طرح تشکیل سازمان استعدادهای درخشان را به دولت ارائه داد.,1933
2204.0,جلال الدین محمد بلخی(مولانا),جلال الدین محمد بلخی معروف به مولانا، مولوی و رومی، زاده ی 15 مهر 586 و درگذشته ی 4 دی 652 هجری شمسی، از مشهورترین و تأثیرگذارترین شاعران ایرانی است.جلال الدین محمد بلخی در بلخ زاده شد. پدر او مولانا محمد بن حسین، خطیبی معروف به بهاءالدین ولد و سلطان العلما، از بزرگان صوفیه و مردی عارف بود و نسبت خرقه ی او به احمد غزالی می رسید. وی در عرفان و سلوک سابقه ای دیرین داشت و چون اهل بحث و جدال نبود و دانش و معرفت حقیقی را در سلوک باطنی می دانست نه در مباحثات و مناقشات کلامی و لفظی، پرچمداران کلام و جدال با او مخالفت می کردند؛ از جمله فخرالدین رازی که استاد سلطان محمد خوارزمشاه بود و بیش از دیگران شاه را علیه او برانگیخت. سلطان العلما احتمالا در سال 610 قمری، همزمان با هجوم چنگیزخان از بلخ کوچ کرد و سوگند یاد کرد که تا محمد خوارزمشاه بر تخت نشسته، به شهر خویش بازنگردد. مولانا در نوزده سالگی با گوهر خاتون ازدواج کرد.شمس تبریزی در حدود سال 642 قمری به مولانا پیوست و چنان او را شیفته کرد، که درس و وعظ را کنار گذاشت و به شعر و ترانه و دف و سماع پرداخت و از آن زمان طبعش در شعر و شاعری شکوفا شد و به سرودن اشعار پرشور عرفانی پرداخت. کسی نمی داند شمس تبریزی به مولانا چه گفت و چه آموخت که این گونه دگرگونش کرد؛ اما واضح است که شمس تبریزی عالم و جهان دیده بود و نوشته های او بهترین گواه بر دانش گسترده اش در ادبیات، لغت، تفسیر قرآن و عرفان است.مولانا، پس از مدت ها بیماری در پی تبی سوزان در غروب یکشنبه 5 جمادی الآخر 672 هجری قمری درگذشت.,1934
34418.0,رعنا رستگار,رعنا رستگار نویسنده ایرانی می باشد.,1935
37233.0,سید سعیدرضا منتظری,سیدسعیدرضا منتظری متولد سال 1362، استادیار پردیس فارابی / دانشکده الهیات / پردیس فارابی دانشگاه تهران است.,1936
31420.0,بنفشه رسولیان,بنفشه رسولیان کارشناس ارشد ادبیات کودک ونوجوان از فعالان فرهنگی با۲۷سابقه تدریس در آموزش وپرورش ومدیر مسئول انتشارات حوض نقاشی می باشد و دارای ۲۵۰ عنوان تالیف ملی درحوزه کودک و نوجوان و 5عنوان بین المللی است. رسولیان عضو هیئت تالیف کتاب درسی دوره پیش دبستانی دوزبانه،عضو هیئت تالیف کتب درسی ادبیات عامیانه و عضو ثابت انجمن نویسندگان کودک ونوجوان کشور نیز است.,1937
12056.0,علیرضا محمدی,علیرضا محمدی متولد 1355، نویسنده ومترجم کتاب‌های روش شناسی فلسفی لاکاتوش و فلسفه فرگه، دکتری فلسفه‌علم را از واحد علوم وتحقیقات تهران اخذ کرده است.,1938
33337.0,ساندرا مارکل,ساندرا مارکل نویسنده آمریکایی کتاب های کودکان است. او بیش از 200 کتاب غیرداستانی برای کودکان منتشر کرده است. او روی پروژه ای برای بنیاد ملی علوم به نام Kit & Kaboodle کار کرد که به دانش آموزان کمک کرد علم را بهتر درک کنند. او جوایز زیادی را برای کتاب هایش دریافت کرده است.,1939
13716.0,محمدرضا افضلی (1354),محمدرضا افضلی مترجم و نویسنده ایرانی متولد سال 1354 می باشد.,1940
1113.0,فریده خرمی,,1941
25980.0,دیوید واتسون,"دیوید واتسون هنرمندی است که در فنون آزمایشی کاغذ سازی تخصص دارد. او کارهای خود را در سراسر انگلیس و ایالات متحده به نمایش گذاشته و عضوی از گروه هنرمندان ""شاه ماهی قرمز"" است.",1942
15582.0,علی خاکبازان,"علی خاکبازان متولد تهران، 26بهمن 1337 است. وی نویسنده، مترجم و منتقد ادبیات کودک و نوجوان است. وی تحصیلات ابتدایی و متوسطه را در تهران گذراند و پیش از انقلاب، به قصد ادامه ی تحصیل در انگلستان، دوره ی Alevel  دانشگاه لندن را تهران، در کنسولگری انگلستان به پایان رساند که درست مصادف شد با پیروزی انقلاب اسلامی. او در وطن ماندنی شد. از دبستان شوق خواندن (دقیقا از کلاس سوم دبستان) در او بیدار شد. کیهان بچه ها و دختران پسران از جمله نشریات آن زمان بود که به شوق او پاسخ می داد. در آخرین سال دبستان به عضویت یکی از کتابخانه های کانون پرورش فکری کودکان و نوجوانان درآمد. در سال 1364 به استخدام کانون درآمد. اولین کتابش ""موش یکی یک دانه تنها"" که ترجمه بود. اولین تالیف او به نام دوچرخه ای که جایزه گرفتم نیز در همان جا چاپ شد. در ضمن وی با انتشارات مدینه، مجله ی عکس و انتشارات صابرین هم همکاری داشته است.",1943
14305.0,نویل استلی,نویل استلی (متولد: 1950) خالق Peppa Pig ، The Big Knights و Ben & Holly's Kingdom است. او در کنار مارک بیکر و فیل دیویس، Peppa Pig ، The Big Knights و Kingdom Little Ben و Holly را ایجاد کردند. قسمت محبوب او از Peppa Pig Burp است.,1944
56619.0,غزل السادات ولیعهدی,,1945
4283.0,کریستین بوبن,کریستیان بوبن، نویسنده فرانسوی زاده ۲۴ آوریل ۱۹۵۱ است. او پس از تحصیل در رشته فلسفه به نویسندگی روی آورد و تاکنون بیش از ۳۰ اثر از او منتشر شده است. کودکی، عشق و تنهایی دستمایه خلق آثار اوست. آثار بوبن مانند زنجیر به هم پیوسته اند، هر یک تصویر دیگری را روشن ساخته و در کنار هم، تابلوی زندگی و افکار نویسنده را شکل می دهند. برای او تجربه های ساده زندگی کودکی، عشق، تنهایی دستمایه خلق آثاری عاشقانه است. بوبن بیش از آن که به مضامین و کلمات اهمیت دهد، به آوا و لحن کلام می پردازد؛ با این حال نوشته های او سرشار از اندیشه اند. اندیشه ای که از زندگی عاشقانه اش و از عشقش به زندگی سرچشمه می گیرد. برای بوبن نوشتن، سراییدن آواهاست.,1946
