code,title_persian,title_english,price,discount,grade,code,shabak,page_count,release_year_sh,release_year_mi,exist,earliest_access,print_series,ghate,cover
81823,آراس در آینه, Aras dar Ayineh,8400,30,3.31,81823,978-6229526125,62,1398,,True,1402-07-10,1,رقعی,شومیز
106830,سوگ سیاوش 1, Sooge Siavash,28000,30,3.81,106830,978-9648861525,54,1391,,True,1402-07-08,2,رحلی,شومیز
, سریال از یاد رفته, Az yad rafteh,59400,10,3.08,,,,,,True,1402-07-10,,,
61962,باغ های هملت, Hamlet’s Gardens,54000,25,3.28,61962,978-6005218497,120,1389,2003,True,1402-07-10,1,رقعی,شومیز
112245,تاباتا, Tabata Guide Das Ganzkorper Workout fur deinen Traumkorper.,56000,30,3.87,112245,978-6223340130,58,1401,,True,1402-07-06,1,رقعی,شومیز
20083,بازاریابی, Marketing For Dummies,425000,15,3.01,20083,978-6008668619,456,1401,1997,True,1402-07-08,4,وزیری,شومیز
95550,طراحی اعضای کامپوزیت الیافی, Design of fiber composite,36000,10,3.03,95550,978-9642082513,206,1400,,True,1402-07-10,1,رقعی,شومیز
100943,مجموعه مانگا : Attack On Titan 28, Attack On Titan 28,116000,20,3.51,100943,978-1632367839,192,1401,2019,True,1402-07-08,4,رقعی,شومیز
102235,مجموعه مانگا : Attack On Titan 28, Attack On Titan,129600,20,3.26,102235,978-1632367839,192,1401,2019,True,1402-07-10,4,رقعی,شومیز
49934,استالینگراد همچنان می جنگد, Stalingrad Fights On,14700,30,3.62,49934,978-9647348843,81,1400,1942,True,1402-07-08,1,رقعی,شومیز
112137,شعر و شهود, Poetry and Intuition,144500,15,3.26,112137,978-6223121272,248,1402,,True,1402-07-09,1,رقعی,شومیز
, دفتر یادداشت, Notebook,134100,10,3.32,,978-9648015249,,,,True,1402-07-10,,جیبی,زرکوب
105027,مدیریت ارتباط با مشتری, Customer Relationship Management,264000,20,3.93,105027,978-6004071284,586,1396,2012,True,1402-07-10,1,وزیری,شومیز
, سریال سندباد, Sindbad,64800,10,3.73,,,,,,True,1402-07-10,,,
71721,مرده ها نمی خوابند, Mirî Ranazin,41250,25,3.33,71721,978-6003265929,113,1401,1996,True,1402-07-10,1,رقعی,شومیز
95413,هنر و انقلاب, Art and revolution,105000,30,3.47,95413,978-6225651258,190,1401,1997,True,1402-07-08,3,رقعی,شومیز
3959,فیزلبرت استامپ 1, Fizzlebert Stump 2,57750,25,3.25,3959,978-6008869610,256,1400,2016,True,1402-07-10,3,رقعی,شومیز
21332,زیتون, Zeitoun,32000,20,3.21,21332,978-6004560559,353,1397,2009,True,1402-07-08,1,رقعی,شومیز
30974,زیتون, Zeitoun,59250,25,3.91,30974,978-9641912026,296,1391,2009,True,1402-07-10,1,رقعی,شومیز
90987,زیتون, Zeitoun,69500,30,3.82,90987,978-6005906783,384,1398,2009,True,1402-07-10,3,رقعی,شومیز
92664,زیتون, Zeitoun,69500,30,3.29,92664,978-9642953943,384,1398,2009,True,1402-07-10,3,رقعی,شومیز
15339,زیتون, Zeitoun,30000,,4.07,15339,978-6003761551,368,1396,2009,,,1,رقعی,جلدسخت
, آلبوم موسیقی تقاسیم, Taqasim,85500,10,3.7,,,,,,True,1402-07-10,,,
98796,فاستر و شرکا, Catalogue: Foster and Partners,72000,10,3.0,98796,978-6001651274,80,1398,2005,True,1402-07-10,1,وزیری,شومیز
109648,ارتباطات عمومی در ورزش, Public communication in sports,95200,20,3.24,109648,978-6003550919,106,1401,,True,1402-07-10,1,رحلی,شومیز
67441,های گردو 17, ketabaye Gerdoo 17,16000,20,3.63,67441,978-6227437966,32,1402,2021,True,1402-07-08,2,رقعی,شومیز
776,قرآن کریم رحلی چرم, The Holy Quran,6300000,10,3.24,776,,740,,,True,1402-07-10,,رحلیباکاغذمعطر,طرحچرمباقاببازشو
94843,آسمان آبی, The Blue Sky,45000,10,3.26,94843,978-6003081307,32,1400,2001,True,1402-07-10,2,رقعی,شومیز
14364,ارکان جامعه, The Pillars of Society,73500,25,3.02,14364,978-2000735588,184,1398,1877,True,1402-07-10,1,رقعی,شومیز
31847,پایه های جامعه, The Pillars of Society,82500,25,3.08,31847,978-6006395784,152,1398,1877,True,1402-07-08,1,رقعی,شومیز
1813,ستون های جامعه, The Pillars of Society,28000,,3.76,1813,978-964-341-688-1,186,1398,1877,,,5,رقعی,شومیز
73035,چگونه در دام عشق یک عوضی گرفتار نشویم, How to Avoid Falling in Love with a Jerk,82500,25,3.79,73035,978-9643179878,368,1400,2008,True,1402-07-08,1,رقعی,شومیز
97419,عاشق آدم عوضی نشو, How to Avoid Falling in Love with a Jerk,79200,20,3.75,97419,978-6005512854,330,1399,2006,True,1402-07-08,3,رقعی,شومیز
10786,بفرمایید فلسفه (1), Philosophy bites (1),84000,30,3.65,10786,978-6009645244,280,1402,2010,True,1402-07-08,5,رقعی,شومیز
103371,بفرمایید فلسفه (2), Philosophy bites back,127500,15,3.27,103371,978-6009996162,328,1400,,True,1402-07-06,4,رقعی,شومیز
27222,سال هایی که سینما مهم بود, The Last Great American Picture Show,112500,25,3.55,27222,978-6220106098,368,1399,2004,True,1402-07-06,2,رقعی,شومیز
15048,ابزار فانی - شهر خاکستر 1, City of Ashes,119000,30,3.38,15048,978-6002913111,283,1401,2008,True,1402-07-10,6,رقعی,شومیز
15049,ابزار فانی - شهر خاکستر 2, City of Ashes,97300,30,3.57,15049,978-6002913128,231,1402,2008,True,1402-07-10,5,رقعی,شومیز
103479,شاعران معاصر, ketab,109650,15,3.54,103479,964-5543118,359,1375,,True,1402-07-10,1,وزیری,شومیز
10448,گل رز در سفر به ستاره ی شمالی, Roses on a trip to the North Star,101500,30,3.35,10448,9789643519186,238,1393,2014,True,1402-07-10,2,رقعی,شومیز
98655,که عشق آسان نمود اول, Ke eshgh asan nemoon aval,120000,20,3.83,98655,978-6222600747,344,1401,,True,1402-07-10,1,رقعی,شومیز
80044,کیفیت در کلاس درس مبتنی بر تئوری انتخاب, Keyfiyat Dar Kelas...,53200,30,3.53,80044,978-6226719858,99,1400,,True,1402-07-10,1,رقعی,شومیز
33587,دنیای موشک ها و راکت ها, The World of Missiles and Rockets,112500,25,3.1,33587,978-6229650202,290,1401,,True,1402-07-08,2,رقعی,شومیز
63772,ایرانیان، یونانیان و رومیان," Iraniens, Grecs Et Romains",225000,25,3.3,63772,978-9643213060,172,1401,2005,True,1402-07-08,3,وزیری,جلدسخت
120118,هزار و یکشب, Thousand and One Nights,49000,30,3.16,120118,978-6225251021,104,1401,,True,1402-07-10,1,رقعی,شومیز
98524,تقویت هوش : اولین مهدکودک من 1, hush,60000,20,3.06,98524,‫‬‭978-9646659919‬‬,16,1397,,True,1402-07-10,7,رحلی,شومیز
117725,تقویت هوش : اولین مهدکودک من 2, Hush,56250,25,3.82,117725,978-9646659926,16,1396,,True,1402-07-10,6,رحلی,شومیز
117727,تقویت هوش : اولین مهدکودک من 3, Hush,75000,25,3.05,117727,978-9646659933,16,1396,,True,1402-07-10,6,رحلی,شومیز
117730,تقویت هوش : اولین مهدکودک من 4, Hush,75000,25,3.36,117730,978-9646659940,16,1396,,True,1402-07-10,6,رحلی,شومیز
72807,عروسک رستم, Rustam's Puppet,48750,25,3.5,72807,978-9645453242,24,1397,,True,1402-07-10,2,رحلی,زرکوب
111352,آلزایمر و زوال عقل, Alzheimer's & Dementia For Dummies,380000,20,3.11,111352,978-6222620691,432,1402,2016,True,1402-07-08,1,وزیری,شومیز
84893,مکتب پیانو سوزوکی (اول و دوم), Suzuki Piano School,102000,15,3.21,84893,979-0802602946,56,1392,1994,True,1402-07-08,1,رحلی,شومیز
43260,کوچک و سخت, Little Labors,23250,25,3.28,43260,978-6226194402,144,1400,2014,True,1402-07-08,3,پالتویی,شومیز
38230,مقالات آتشی, Maghalat-e Atashi,247500,25,3.39,38230,978-6003263642,291,1400,,True,1402-07-10,2,رقعی,شومیز
43069,هزار نکته باریک تر از مو - 4, Imponderables,59500,30,3.28,43069,978-9643491321,128,1392,1986,True,1402-07-10,7,رقعی,شومیز
50632,جمع بندی یک جنبش ناتمام, Summary of an unfinished movement,50250,25,3.3,50632,978-6222900120,306,1400,,True,1402-07-08,1,رقعی,شومیز
24888,فرفره, Ferfereh,41250,25,3.2,24888,978-6003530072,36,1401,,True,1402-07-10,10,رقعی,شومیز
1169,هنر همچون درمان, Art as therapy,192000,20,4.03,1169,978-600-229-615-3,256,1402,2013,True,1402-07-08,14,رقعی,شومیز
23486,هنر چگونه می تواند زندگی شما را دگرگون کند, Art as therapy,272000,15,3.19,23486,978-6001522123‬‬,274,1400,2013,True,1402-07-06,8,وزیری,شومیز
25381,پسا اسلامیسم, Post-Islamism,90000,25,3.0,25381,978-6008679721,224,1401,2020,True,1402-07-08,5,رقعی,شومیز
115310,گفتارهایی درباره فلسفه سهروردی, Sohrevardi,297500,15,3.59,115310,978-6229276372,596,1402,,True,1402-07-08,1,رقعی,شومیز
86838,رنگ آمیزی مهدکودک (میوه و سبزیجات), coloring ‌book,7000,30,3.41,86838,978-6002522111,12,1400,,True,1402-07-10,1,رحلی,شومیز
10985,حافظه خاطرات ما, Great House,38250,15,3.47,10985,978-6008968177,346,1398,2010,True,1402-07-09,1,رقعی,شومیز
52823,شهر گناه, Shahr-e Gonah,168750,25,3.91,52823,978-6227365245,376,1401,,True,1402-07-10,2,رقعی,شومیز
104255,یک فنجان دانستنی درباره ی تخم ها و جوجه ها, Eggs and chicks,37500,25,3.82,104255,978-6003861961,32,1400,2013,True,1402-07-08,1,رقعی,سلفونی
76730,تاریخ ایران قبل از اسلام, History of Persia,156000,20,3.38,76730,978-6008708285,463,1402,,True,1402-07-10,3,جیبی,زرکوب
34851,نامه های فهیمه, Fahimeh's letters,52000,20,3.75,34851,978-2344715963,184,1401,,True,1402-07-10,24,رقعی,شومیز
, آلبوم موسیقی پاپریک, Paperik,85500,10,3.57,,,,,,True,1402-07-06,,,
17913,قبله عالم, Pivot of the Universe,380000,20,3.63,17913,978-9644310409,707,1401,1997,True,1402-07-08,9,وزیری,زرکوب
5006,شیفتگی ها, The Infatuations,120000,25,3.51,5006,978-600-229-935-2,333,1401,2011,True,1402-07-10,9,رقعی,شومیز
54648,حمله, Striking Out,21000,25,3.61,54648,978-6004136464,112,1400,2009,True,1402-07-10,1,رقعی,شومیز
85327,نانت نونا نانت, Nantes nona nantes,22500,25,3.65,85327,978-6002651112,224,1396,,True,1402-07-08,1,رقعی,شومیز
32557,محرمانه با مادران, Confidential with mothers,40000,20,3.9,32557,978-6006722535,224,1399,,True,1402-07-10,4,رقعی,شومیز
28241,زیبای تنها, Ziba-ye Tanha,412500,25,3.31,28241,978-9644051524,456,1401,2003,True,1402-07-10,10,رقعی,زرکوب
57507,لطفا مادری ایده آل باشید!, Motherhood,35000,30,3.01,57507,978-9642569649‬,352,1399,2008,True,1402-07-10,1,رقعی,شومیز
64092,سیاست و حکومت در خاورمیانه (غرب آسیا) و شمال افریقا, Politics and government in the Middle East,161500,15,3.44,64092,978-6220603801,395,1401,,True,1402-07-08,2,رقعی,شومیز
25703,بچه های راه آهن, The Railway Children,52000,20,3.34,25703,978-9644177149,296,1398,1906,True,1402-07-08,104,رقعی,شومیز
27657,بچه های راه آهن, The Railway Children,37500,25,3.37,27657,978-6000103781,320,1401,1906,True,1402-07-10,5,رقعی,شومیز
117668,عاشقانه های یک ویراستار, Romance of an editor,9000,25,3.83,117668,978-6006544267,254,1395,,True,1402-07-10,1,رقعی,شومیز
34813,بازی بزرگ, Bazi-e Bozorg,52000,20,3.43,34813,978-6000327644,168,1401,,True,1402-07-08,2,پالتویی,شومیز
37871,راهنمای جامع حسابرسی داخلی و عملیاتی, The Complete Guide to Internal and Operational Auditing,314500,15,3.93,37871,978-9641650041,356,1400,2011,True,1402-07-10,5,رحلی,شومیز
8747,دردهای انفرادی, Solo pain,7500,25,3.15,8747,9786006169934,104,1398,2018,True,1402-07-10,2,جیبی,شومیز
73791,آلبالوهای وحشی, Albaloohaye Vahshi,11250,25,3.17,73791,978-2000701590,148,1397,,True,1402-07-10,1,رقعی,شومیز
6344,بیمارستان, Collected poems,4875,25,2.5,6344,9786002293886,83,1394,2015,True,1402-07-06,1,رقعی,شومیز
51547,دولت و دیوار," Walled states, waning sovereignty",52640,20,3.61,51547,978-9642134946,196,1400,2010,True,1402-07-06,1,رقعی,شومیز
51979,دیگر آرامشی نیست, No Longer at Ease,8000,20,3.04,51979,978-9641214281,228,1397,1960,True,1402-07-09,3,جیبی,شومیز
21043,دیگر آرامشی در کار نیست, No Longer at Ease,30000,25,3.64,21043,978-6003674585,212,1398,1960,True,1402-07-10,1,رقعی,شومیز
70752,گروه مخفی, Secret group,22500,25,3.52,70752,978-6004137829,96,1400,,True,1402-07-08,2,رقعی,شومیز
98055,پایان‏ سیاست, The end of politics and the last myth,85500,10,3.23,98055,964-551665,376,1381,,True,1402-07-10,1,رقعی,شومیز
74945,گونه های نگارش در روابط عمومی, Goone haye Negaresh,300000,25,3.15,74945,978-9643136710,624,1386,,True,1402-07-10,1,وزیری,زرکوب
60899,الفبای پیانو (دوره اول), Bastien Piano Basics: Theory Level 1,110400,20,3.42,60899,979-0901464520,64,1400,1985,True,1402-07-06,1,رحلی,شومیز
73818,زبان فارسی معیار, Zaban Farsi Meyar,54400,20,3.61,73818,978-9643635077,366,1399,,True,1402-07-08,2,رقعی,شومیز
97410,راز نبولا, The Nebula Secret,56000,20,3.35,97410,978-6227278187,272,1400,2018,True,1402-07-10,1,وزیری,شومیز
22894,خالی بندی!," Well, I Can Top That!",30100,30,3.28,22894,978-9643896263,36,1400,2014,True,1402-07-06,5,خشتی,شومیز
15369,سیاه نمایی یا جاذبه؟, Blackout or attraction?,11925,25,3.88,15369,978-6007683347,228,1398,,True,1402-07-10,1,رقعی,شومیز
115941,پزشک و روح, The Doctor and the Soul,168000,30,3.22,115941,978-6003400856,360,1402,1986,True,1402-07-08,9,رقعی,شومیز
120781,دفتر مطالعات تئاتر 2, Theater,80000,20,3.38,120781,978-6226666619,252,1398,,True,1402-07-10,1,وزیری,شومیز
50527,زنگ تفریح نیکولا کوچولو, Nicholas Again,67200,20,3.05,50527,978-9646641396,124,1402,1961,True,1402-07-10,15,پالتویی,شومیز
1851,آخرین مهمان, Running Blind,135000,25,4.09,1851,978-600182141-7,544,1401,2000,True,1402-07-08,3,رقعی,شومیز
101758,چگونه افراد را تجزیه و تحلیل کنیم, How to Analyze People,68000,15,3.26,101758,978-6227592399,110,1401,2019,True,1402-07-06,1,رقعی,شومیز
21264,دوره نوزایی و عقلگرایی قرن هفدهم, The Renaissance and seventeenth-century rationalism,337500,25,3.49,21264,978-9642440825,614,1401,,True,1402-07-08,2,وزیری,جلدسخت
91596,چطور شروع می شود؟, How does it begin? ,67500,25,3.76,91596,978-6222521639,32,1401,2008,True,1402-07-10,3,رحلی,شومیز
82176,شاهنامه و علامه قزوینی, Shahnameh Va Ghazvini,44200,15,3.97,82176,978-6227028621,287,1399,,True,1402-07-08,1,رقعی,شومیز
3842,گفتگو بین استادان بلندمرتبه, Co-creating at its best : a conversation between master teachers,48750,25,3.53,3842,9786009852628,151,1398,2014,True,1402-07-08,2,رقعی,شومیز
102749,گفت و گوی میان استادان خرد, Co-creating at its best,20000,20,3.8,102749,978-6005152173,173,1396,2014,True,1402-07-10,2,رقعی,شومیز
49890,پیچ در پیچ, Pich dar Pich,30000,25,3.44,49890,978-6003752276,24,1402,,True,1402-07-10,2,رحلی,شومیز
51582,سکه های دوره فترت, Coins of the Fetrat period,180000,10,3.83,51582,978-6001800962,104,1394,,True,1402-07-08,1,رقعی,جلدسخت
30280,روان شناسی انگیزش در آموزش و پرورش, Psychology of motivation in education,105000,30,3.91,30280,978-6005871746,256,1401,2016,True,1402-07-06,9,رقعی,شومیز
68083,چریک, Cherik,94500,30,3.83,68083,978-9642072767,455,1400,2021,True,1402-07-06,2,رقعی,شومیز
23193,تو خیلی خرس بدی هستی!, Horrible Bear!,50150,15,3.45,23193,978-6008675686,34,1401,2016,True,1402-07-09,4,خشتی,شومیز
69197,آنچه باید هر مرد زن دار بداند, What every married man should know,18750,25,3.2,69197,978-9649119809,156,1375,,True,1402-07-10,4,رقعی,شومیز
93401,101 راه برای کشتن رئیس خودتان, Raees,63000,25,3.4,93401,978-6005033892,112,1388,,True,1402-07-08,1,خشتی,شومیز
103693,عقلانیت و تساهل در اسلام, Rationalitat and toleranz,56250,25,3.96,103693,978-9648090491,259,1387,2004,True,1402-07-08,1,رقعی,شومیز
121387,پدر تو را تا ابد مرور خواهم کرد, Pedar,97500,25,3.0,121387,978-6229393000,133,1402,,True,1402-07-08,,رقعی,شومیز
115384,روش مدیریت کلاس, 100 Ideas for Secondary Teachers: Managing Behaviour,99200,20,3.01,115384,978-6227620184,124,1402,2013,True,1402-07-08,1,رقعی,شومیز
82756,ماجراهای خرچنگ خان 3," Wake up, Crabby!",31500,25,3.47,82756,978-6222045043,48,1401,2019,True,1402-07-10,1,رقعی,شومیز
55304,حرف هایت را به خدا بگو, A Book of Prayers for All Your Cares,52500,25,3.8,55304,978-6008733201,36,1401,2004,True,1402-07-10,5,خشتی,شومیز
